Model Size,Dataset Fraction,Epoch,Train Loss,Train Accuracy,Test Accuracy,Test Loss
1,1.0,43,0.01691432978743429,96.775,96.64,0.1090362861729227
1,1.0,44,0.015627546922992796,96.80166666666666,96.68,0.10735753181390464
1,1.0,45,0.015306252878961533,96.80833333333334,96.89,0.10340414339210838
1,1.0,46,0.01515747116668138,96.85333333333334,96.88,0.10555778869311325
1,1.0,47,0.015460262952773555,96.91,96.98,0.10146818847861142
1,1.0,48,0.014512846941378579,97.02333333333333,97.01,0.10096846351749264
1,1.0,49,0.01437511762131506,96.97666666666667,96.86,0.10200520996470004
1,1.0,50,0.015867643638142644,96.98333333333333,97.03,0.10134637416689657
1,1.0,51,0.015375959398999398,97.05833333333334,97.06,0.10032430175109766
1,1.0,52,0.013537253938249942,97.13166666666666,97.04,0.09859758003731259
1,1.0,53,0.013891579849379403,97.135,97.02,0.09967006319551729
1,1.0,54,0.013348683047650465,97.205,97.04,0.09748742825584486
1,1.0,55,0.014524270698968281,97.16833333333334,97.15,0.09754720570053906
1,1.0,56,0.014215533873801037,97.22333333333333,97.09,0.09519270043121651
1,1.0,57,0.012947890156907822,97.29333333333334,97.02,0.09932995462557301
1,1.0,58,0.012223230933011977,97.31666666666666,97.1,0.09516923957271502
1,1.0,59,0.01311225689121528,97.33166666666666,97.12,0.09454555015428923
1,1.0,60,0.012000674826662932,97.355,97.14,0.0937591447471641
1,1.0,61,0.013081945613948013,97.42,97.24,0.09269763548392802
1,1.0,62,0.012977356039511877,97.39666666666666,97.23,0.09096335637615993
1,1.0,63,0.01231387533596965,97.45166666666667,97.14,0.09375806968077086
1,1.0,64,0.011720798933493303,97.45,97.19,0.09306479902938009
1,1.0,65,0.013056092361397327,97.43333333333334,97.24,0.09183309598010965
1,1.0,66,0.012429040922189572,97.485,97.22,0.09108494836254977
1,1.0,67,0.011915261605019763,97.49333333333334,97.32,0.09139622580376454
1,1.0,68,0.012378264224526089,97.52166666666666,97.23,0.0895597046369221
1,1.0,69,0.012312240628545473,97.58666666666667,97.33,0.08965480963408481
1,1.0,70,0.010626904428132307,97.61833333333334,97.25,0.09188493174675387
1,1.0,71,0.011205854263704722,97.68333333333334,97.33,0.08947172862419393
1,1.0,72,0.012194391467106113,97.56666666666666,97.35,0.08980103617999703
1,1.0,73,0.010747179269854194,97.685,97.37,0.08840671279234812
1,1.0,74,0.01064866085820742,97.65833333333333,97.3,0.08843039618514012
1,1.0,75,0.010592276671293702,97.72833333333334,97.35,0.08818723209726159
1,1.0,76,0.012092624753237025,97.68833333333333,97.25,0.08906477523152717
1,1.0,77,0.011049045436481423,97.69166666666666,97.34,0.08850338878924958
1,1.0,78,0.011510592752269335,97.79333333333334,97.28,0.08662828909407835
1,1.0,79,0.011152877768219662,97.80333333333333,97.26,0.08706449607270769
1,1.0,80,0.009559741080887536,97.81833333333333,97.33,0.08599147124215961
1,1.0,81,0.010795733706751612,97.80666666666667,97.29,0.08802135881211143
1,1.0,82,0.009903133064429007,97.805,97.34,0.08538065078901128
1,1.0,83,0.011077434118432023,97.76166666666667,97.12,0.0876319368154509
1,1.0,84,0.011204008902631589,97.82833333333333,97.26,0.08674463348230348
1,1.0,85,0.01079781703762154,97.81333333333333,97.31,0.0846997594408458
1,1.0,86,0.00984686886720947,97.885,97.41,0.08362313775811345
1,1.0,87,0.010419238954464763,97.86166666666666,97.37,0.08607076853280887
1,1.0,88,0.009611260983894374,97.88333333333334,97.29,0.08621017061755992
1,1.0,89,0.009562129289833214,97.88333333333334,97.37,0.08387182985257823
1,1.0,90,0.01127159167160548,97.86166666666666,97.38,0.08530437307665124
1,1.0,91,0.009809316825002495,97.93333333333334,97.4,0.0827107076602988
1,1.0,92,0.009700654960199714,97.94333333333333,97.32,0.08555560539243742
1,1.0,93,0.009975113328109417,97.94333333333333,97.47,0.08239495208312292
1,1.0,94,0.008364830336877023,97.93333333333334,97.29,0.08423244109551888
1,1.0,95,0.009905718255049384,97.98666666666666,97.31,0.08366268037992995
1,1.0,96,0.010280173784221159,98.0,97.44,0.08202708262659143
1,1.0,97,0.008816806968849605,97.98666666666666,97.45,0.0830814421508694
1,1.0,98,0.009074517285455264,97.99166666666666,97.3,0.0836364410049282
1,1.0,99,0.010557717240568417,98.045,97.44,0.08330486907274462
1,1.0,100,0.01008808037945266,97.97833333333334,97.39,0.08335146483848803
1,1.0,101,0.00871839000980483,98.095,97.42,0.08303677202318795
1,1.0,102,0.009318445326645237,98.08,97.47,0.08310476466052932
1,1.0,103,0.009427513367236295,98.03833333333333,97.47,0.08225697985501029
1,1.0,104,0.01025206938004697,98.08833333333334,97.44,0.08259721871931106
1,1.0,105,0.008835469587032857,98.10333333333334,97.44,0.08125846474140416
1,1.0,106,0.009057797680197875,98.08166666666666,97.42,0.08277123543230118
1,1.0,107,0.008887338362681841,98.12333333333333,97.55,0.0809739355900092
1,1.0,108,0.009504229509468273,98.10666666666667,97.37,0.08378498651494738
1,1.0,109,0.008413881762449676,98.13333333333334,97.39,0.08324915560777299
1,1.0,110,0.008816450862074965,98.12666666666667,97.41,0.08401670215185732
1,1.0,111,0.009562168381552197,98.13333333333334,97.46,0.08250582815089728
1,1.0,112,0.008480913921205728,98.195,97.52,0.0814668120231363
1,1.0,113,0.008180048480542547,98.14666666666666,97.5,0.08154504777688999
1,1.0,114,0.008974646329323746,98.13666666666667,97.47,0.08111475176003297
1,1.0,115,0.008177837285437563,98.17833333333333,97.48,0.0816564714719425
1,1.0,116,0.009549376947968117,98.12833333333333,97.48,0.08263534624304157
1,1.0,117,0.008268446746919709,98.215,97.48,0.08068790003599133
1,1.0,118,0.008325408114545317,98.19333333333333,97.53,0.08112616920785513
1,1.0,119,0.009310203719574379,98.14333333333333,97.56,0.08074703640828375
1,1.0,120,0.008545010455889996,98.215,97.58,0.08152006632852135
1,1.0,121,0.007743319440911066,98.20666666666666,97.58,0.0801797188015189
1,1.0,122,0.009490400211198497,98.26833333333333,97.52,0.0831933032645611
1,1.0,123,0.00776312379901216,98.28166666666667,97.48,0.08099697626486886
1,1.0,124,0.008392249200262748,98.28666666666666,97.48,0.08025244184129406
1,1.0,125,0.008934333392266017,98.225,97.58,0.08106756466440856
1,1.0,126,0.007938022488978371,98.265,97.54,0.08119808988529258
1,1.0,127,0.00839559530922726,98.26166666666667,97.55,0.08027610180550254
1,1.0,128,0.008576553765692309,98.315,97.53,0.08194819019525312
1,1.0,129,0.006920463242717008,98.33333333333333,97.54,0.08160487282264511
1,1.0,130,0.00890182729746932,98.30333333333333,97.51,0.08243782590230694
1,1.0,131,0.00788379392064393,98.3,97.59,0.08096574493334628
1,1.0,132,0.008904240713683146,98.33166666666666,97.52,0.08280932132387533
1,1.0,133,0.008331840248234364,98.31666666666666,97.6,0.08008205955877201
1,1.0,134,0.008662870813057876,98.38833333333334,97.51,0.08028280369384447
1,1.0,135,0.008176270191237997,98.29333333333334,97.45,0.08327028611151036
1,1.0,136,0.006885161333437413,98.31833333333333,97.58,0.07860158784576925
1,1.0,137,0.00786977105025353,98.35166666666667,97.53,0.08226997215417214
1,1.0,138,0.007047129425603444,98.295,97.58,0.07878261234465754
1,1.0,139,0.007703024772867592,98.39333333333333,97.55,0.0802515998808667
1,1.0,140,0.008643352434531584,98.395,97.56,0.08109771275077947
1,1.0,141,0.008465680220265632,98.38833333333334,97.67,0.08013125587662216
1,1.0,142,0.007397673099732666,98.34833333333333,97.63,0.08186943894368597
1,1.0,143,0.007601920416010722,98.37833333333333,97.69,0.07917775225650985
1,1.0,144,0.008023864579702746,98.35666666666667,97.63,0.07946329974511172
1,1.0,145,0.007584293956743248,98.385,97.52,0.08101394379220438
1,1.0,146,0.0081982728767036,98.37333333333333,97.6,0.08115416424494469
1,1.0,147,0.007042817191592158,98.42833333333333,97.61,0.07961097209976288
1,1.0,148,0.007569895562793273,98.445,97.61,0.08080299408029532
1,1.0,149,0.007396580111275096,98.39666666666666,97.67,0.07995330664329231
1,1.0,150,0.007869578349882606,98.43666666666667,97.67,0.08094984727111296
1,1.0,151,0.007485729489308685,98.40666666666667,97.57,0.07978922417591093
1,1.0,152,0.007722348451360202,98.43666666666667,97.7,0.07763708865619265
1,1.0,153,0.007173837243970523,98.48,97.6,0.07980158774502343
1,1.0,154,0.008448672933635045,98.42666666666666,97.58,0.08003995704697445
1,1.0,155,0.007001953181633944,98.49666666666667,97.53,0.08285222781531047
1,1.0,156,0.008266959978795764,98.46166666666667,97.59,0.08028675163717708
1,1.0,157,0.0067126987768071035,98.46166666666667,97.66,0.07778273889329285
1,1.0,158,0.007037301871504611,98.44,97.64,0.08140501471236349
1,1.0,159,0.007547399048000447,98.51166666666667,97.6,0.07975119223236106
1,1.0,160,0.0074950365631628645,98.49833333333333,97.67,0.07992003095627297
1,1.0,161,0.007347500116538518,98.46,97.59,0.07990574426483363
1,1.0,162,0.007001469294026272,98.48,97.65,0.07972223326622042
1,1.0,163,0.007257698926884037,98.50333333333333,97.6,0.07973523100081366
1,1.0,164,0.006643783371609602,98.52666666666667,97.64,0.07805689987406367
1,1.0,165,0.0064594091029404836,98.52,97.59,0.07964307040558197
1,1.0,166,0.006635003437254348,98.505,97.67,0.07971659008413554
1,1.0,167,0.006859446929366604,98.515,97.69,0.07779960565880174
1,1.0,168,0.007214344634827393,98.52833333333334,97.66,0.07836357957072324
1,1.0,169,0.007230963775399587,98.56,97.71,0.07938355065358337
1,1.0,170,0.007343785579143556,98.595,97.68,0.07889872480853227
1,1.0,171,0.006367552002816439,98.54166666666667,97.62,0.07920831496681785
1,1.0,172,0.007264260792417694,98.50833333333334,97.63,0.08086762946826638
1,1.0,173,0.00680353967095616,98.53833333333333,97.6,0.08005398619599874
1,1.0,174,0.006577481176140211,98.51666666666667,97.61,0.08098542161227669
1,1.0,175,0.006055796439491355,98.62,97.58,0.07998272612298024
1,1.0,176,0.0066501855302149296,98.57333333333334,97.56,0.08098803076019977
1,1.0,177,0.007045843960173222,98.54,97.64,0.08006981463986448
1,1.0,178,0.007368881432121115,98.58166666666666,97.69,0.07946401713648811
1,1.0,179,0.007069848531456009,98.565,97.7,0.0801882106528501
1,1.0,180,0.007254673620816996,98.59,97.6,0.08099942942440976
1,1.0,181,0.007080266032733325,98.60166666666667,97.64,0.0797637996514095
1,1.0,182,0.006750342859102211,98.57166666666667,97.65,0.07956620881624986
1,1.0,183,0.006874291471509473,98.595,97.54,0.08269923547457438
1,1.0,184,0.0066064076234044426,98.6,97.59,0.08170879952260293
1,1.0,185,0.0067829251992327574,98.57166666666667,97.6,0.08257906613507657
1,1.0,186,0.0064288509288814655,98.585,97.63,0.07948036836256506
1,1.0,187,0.006216664080704644,98.64833333333333,97.7,0.07944588124315487
1,1.0,188,0.007211355382262834,98.665,97.58,0.07952873004833236
1,1.0,189,0.006511413716653517,98.59833333333333,97.66,0.08076379365447792
1,1.0,190,0.006126035207401969,98.61666666666666,97.6,0.08133119576261379
1,1.0,191,0.00802942558523339,98.61166666666666,97.64,0.07988415790503495
1,1.0,192,0.007027474921077553,98.62166666666667,97.63,0.08039118449349189
1,1.0,193,0.0066707745414854745,98.645,97.6,0.08093269147677347
1,1.0,194,0.0069764853189034125,98.64833333333333,97.59,0.08167373287782538
1,1.0,195,0.006774051305549994,98.65166666666667,97.54,0.08036763591517229
1,1.0,196,0.00642478669971736,98.61833333333334,97.65,0.08076436117917182
1,1.0,197,0.006517702653042988,98.655,97.6,0.08180001099564833
1,1.0,198,0.006852534272944305,98.74166666666666,97.64,0.08123452399857342
1,1.0,199,0.006412724997085739,98.645,97.66,0.08149515971221262
1,1.0,200,0.006135640033423456,98.64833333333333,97.52,0.0829662535575335
1,1.0,201,0.006680994593441042,98.7,97.58,0.08142312351395958
1,1.0,202,0.006579174308666288,98.635,97.64,0.0810855619974609
1,1.0,203,0.006354291536616904,98.68333333333334,97.59,0.0818838852843328
1,1.0,204,0.006425493968718214,98.695,97.62,0.08079457535044639
1,1.0,205,0.006098510657768768,98.75333333333333,97.58,0.08397135997292934
1,1.0,206,0.005631459955332567,98.70833333333333,97.61,0.08155092924280324
1,1.0,207,0.006188784966241322,98.61666666666666,97.54,0.08139113599667326
1,1.0,208,0.0053789430101320685,98.70666666666666,97.68,0.08236479289305862
1,1.0,209,0.005215786321998151,98.71,97.53,0.08133199137271731
1,1.0,210,0.006354318230724665,98.73333333333333,97.64,0.08050069430726581
1,1.0,211,0.006092369381679909,98.7,97.64,0.07977074531663675
1,1.0,212,0.006009924400256259,98.67333333333333,97.47,0.08209575056680478
1,1.0,213,0.0067117602131498266,98.685,97.47,0.08157203161492362
1,1.0,214,0.006174175539361769,98.685,97.55,0.08067568073485745
1,1.0,215,0.006598079085612157,98.75166666666667,97.56,0.08082619750755839
1,1.0,216,0.00653221813598469,98.75666666666666,97.57,0.081646662048297
1,1.0,217,0.006006380824098137,98.72333333333333,97.55,0.08221247250330635
1,1.0,218,0.005728799474439514,98.785,97.55,0.08170839587546652
1,1.0,219,0.00609447955509334,98.72333333333333,97.55,0.08243606426840415
1,1.0,220,0.0055263873332662625,98.72833333333334,97.58,0.08259209761148668
1,1.0,221,0.00582080007270614,98.72,97.61,0.08114639026753138
1,1.0,222,0.005917008554161802,98.76,97.45,0.0820524774043588
1,1.0,223,0.00510300935875537,98.75333333333333,97.69,0.08127255178958875
1,1.0,224,0.006060079027062603,98.76333333333334,97.61,0.08151127766817808
1,1.0,225,0.006784062945782376,98.77166666666666,97.59,0.08210137460322585
1,1.0,226,0.006413227878510952,98.765,97.62,0.08116109976719599
1,1.0,227,0.006010693793834399,98.76666666666667,97.39,0.08405581952858483
1,1.0,228,0.006438106934883511,98.75833333333334,97.58,0.08232695161976153
1,1.0,229,0.006612157454090649,98.775,97.64,0.08087642811908154
1,1.0,230,0.006580119509734451,98.75666666666666,97.61,0.08155951677734265
1,1.0,231,0.0065417244736510295,98.78,97.57,0.08280582677747589
1,1.0,232,0.0059638449679941,98.81166666666667,97.77,0.08081658544309903
1,1.0,233,0.005232864283899,98.73666666666666,97.59,0.0807113342595403
1,1.0,234,0.00537789236110792,98.785,97.62,0.08151091476029251
1,1.0,235,0.006147482457247052,98.79666666666667,97.61,0.08217310773849022
1,1.0,236,0.005896498926722609,98.76,97.64,0.08277888468117453
1,1.0,237,0.006072794103117259,98.81166666666667,97.51,0.08144455747969914
1,1.0,238,0.005294443813583522,98.83333333333333,97.66,0.0816884359800315
1,1.0,239,0.005703958552648454,98.795,97.68,0.08084605250536697
1,1.0,240,0.004637030076418223,98.83166666666666,97.63,0.08276288773689884
1,1.0,241,0.0060056236906171736,98.81166666666667,97.67,0.08221281001126045
1,1.0,242,0.005584630255363008,98.79166666666667,97.65,0.08081498521147296
1,1.0,243,0.005213286081301187,98.79833333333333,97.64,0.08168820714665344
1,1.0,244,0.005419356356770086,98.85833333333333,97.56,0.08223278458579443
1,1.0,245,0.004929449548249814,98.81166666666667,97.64,0.08242914210801246
1,1.0,246,0.006239878420811345,98.8,97.58,0.08234495186217827
1,1.0,247,0.0045171483838831435,98.84833333333333,97.65,0.08198800302488962
1,1.0,248,0.005284140388896344,98.83333333333333,97.51,0.08242212465149351
1,1.0,249,0.006033699484919307,98.86833333333334,97.6,0.08455055061655002
1,1.0,250,0.005752762704134496,98.80333333333333,97.6,0.08333033570001135
1,1.0,251,0.006117159056900216,98.79833333333333,97.56,0.08344342900265474
1,1.0,252,0.005179138343805062,98.83666666666667,97.72,0.08225236121972557
1,1.0,253,0.005409611991719842,98.81,97.6,0.08382005728766671
1,1.0,254,0.005517468740071442,98.85166666666667,97.6,0.08208121757925255
1,1.0,255,0.005936208343915721,98.835,97.5,0.08221055288813658
1,1.0,256,0.0051833952887297505,98.85333333333334,97.66,0.08101976167235989
1,1.0,257,0.005661550259936466,98.86166666666666,97.7,0.08238655836379621
1,1.0,258,0.005794661945657436,98.80833333333334,97.74,0.08092354590946343
1,1.0,259,0.0049455763989571,98.87166666666667,97.46,0.08709310573613038
1,1.0,260,0.005915237303727916,98.86666666666666,97.57,0.08537631148603396
1,1.0,261,0.004907837645935097,98.83166666666666,97.65,0.08217118805870996
1,1.0,262,0.005515958946039364,98.88833333333334,97.59,0.08370101156440796
1,1.0,263,0.004514774066834911,98.90666666666667,97.5,0.08465750530507649
1,1.0,264,0.0056323231781707775,98.87166666666667,97.67,0.08354285184192121
1,1.0,265,0.005253941186074255,98.90666666666667,97.56,0.08196287029422819
1,1.0,266,0.005899585051728147,98.84833333333333,97.65,0.08321255528542679
1,1.0,267,0.005254670195202075,98.89,97.65,0.08422827942646109
1,1.0,268,0.005620721728106075,98.85833333333333,97.58,0.08358232186845271
1,1.0,269,0.0058910043151584515,98.87166666666667,97.59,0.085547836873302
1,1.0,270,0.004941852903787865,98.885,97.72,0.08364591216261033
1,1.0,271,0.005930027845047557,98.905,97.61,0.08263302474442753
1,1.0,272,0.005924968903800889,98.84833333333333,97.59,0.0862237011801335
1,1.0,273,0.005923899828887253,98.9,97.65,0.08416404024144868
1,1.0,274,0.005866716439122839,98.86333333333333,97.74,0.08373708486396936
1,1.0,275,0.0055349090137580504,98.90666666666667,97.61,0.08305735823756549
1,1.0,276,0.0059919303426070256,98.935,97.69,0.08340871083084495
1,1.0,277,0.0047808937566565365,98.91666666666667,97.61,0.08480800283636199
1,1.0,278,0.005757934456544199,98.88666666666667,97.65,0.0835622284276178
1,1.0,279,0.005468111476803353,98.85,97.65,0.08389379439191544
1,1.0,280,0.005479119980195438,98.9,97.7,0.08258201062461012
1,1.0,281,0.005009184832742283,98.86333333333333,97.65,0.08355120195366908
1,1.0,282,0.004750044922084252,98.94,97.74,0.08273093640586011
1,1.0,283,0.006082463153659789,98.89666666666666,97.63,0.08220394560601563
1,1.0,284,0.005309292054705338,98.91833333333334,97.78,0.08238482893706532
1,1.0,285,0.00521703459360182,98.92666666666666,97.67,0.08330226782985846
1,1.0,286,0.005762230830767484,98.94666666666667,97.58,0.08343341486281133
1,1.0,287,0.004922844854785181,98.92166666666667,97.58,0.08570061202161014
1,1.0,288,0.004767383116164378,98.91166666666666,97.61,0.08391796208947198
1,1.0,289,0.004401227199176608,98.89333333333333,97.71,0.08291490492149023
1,1.0,290,0.004904828403693145,98.86333333333333,97.58,0.08442904444469605
1,1.0,291,0.004779649303177558,98.94,97.65,0.08451758564900956
1,1.0,292,0.005491345056962135,98.91,97.61,0.08609981214263826
1,1.0,293,0.005069180479598865,98.92833333333333,97.57,0.08350770594624919
1,1.0,294,0.005099339642003973,98.85,97.65,0.08416326928221679
1,1.0,295,0.005311949508709472,98.93833333333333,97.67,0.08339924724845332
1,1.0,296,0.005578431125078946,98.94833333333334,97.63,0.08606159910203132
1,1.0,297,0.004838589192636168,98.93833333333333,97.63,0.08288067494722781
1,1.0,298,0.004539278971809727,98.94,97.77,0.08329851928610879
1,1.0,299,0.005385243409831546,98.92333333333333,97.7,0.08326499445043738
1,1.0,300,0.004868662735419487,99.01666666666667,97.59,0.08526893274320173
2,0.3333333333333333,1,0.7646850036208037,22.295,33.28,2.035697138309479
2,0.3333333333333333,2,0.5858442077211513,43.035,56.28,1.4742642533779144
2,0.3333333333333333,3,0.4145216099016226,64.16,72.64,1.0432626181840896
2,0.3333333333333333,4,0.31087844880523197,75.405,80.07,0.7610007897019386
2,0.3333333333333333,5,0.24404187908597813,79.945,83.21,0.596263670027256
2,0.3333333333333333,6,0.20328409295932504,83.165,86.35,0.4901744277775288
2,0.3333333333333333,7,0.17187431606517475,85.725,88.53,0.40881465062499045
2,0.3333333333333333,8,0.14470110938047906,88.275,90.09,0.3521016284823418
2,0.3333333333333333,9,0.12759346481721112,89.99,91.13,0.31038395255804063
2,0.3333333333333333,10,0.11164841796182523,91.155,92.29,0.2742256180197
2,0.3333333333333333,11,0.10394430701520033,92.0,92.8,0.24964733578264714
2,0.3333333333333333,12,0.09309147459686182,92.905,93.34,0.2297860398888588
2,0.3333333333333333,13,0.08866427611013886,93.405,93.62,0.21478028666228055
2,0.3333333333333333,14,0.07784487283343722,93.63,93.77,0.20716860754415392
2,0.3333333333333333,15,0.07279043772797676,94.265,94.39,0.1885350807197392
2,0.3333333333333333,16,0.06813337796243132,94.59,94.66,0.178810878591612
2,0.3333333333333333,17,0.06671021821772218,95.01,94.76,0.17528091696090997
2,0.3333333333333333,18,0.058651175373678754,95.07,94.94,0.16318161058239639
2,0.3333333333333333,19,0.05715816719516827,95.29,95.09,0.15887076969258487
2,0.3333333333333333,20,0.05773463686275634,95.58,95.0,0.16192132025957107
2,0.3333333333333333,21,0.050743945986981606,95.755,95.37,0.1476614547567442
2,0.3333333333333333,22,0.04808800033987708,96.045,95.48,0.14376630734652282
2,0.3333333333333333,23,0.04614209269831894,96.16,95.51,0.14152322081848978
2,0.3333333333333333,24,0.046513112083931635,96.185,95.62,0.13737185750622302
2,0.3333333333333333,25,0.04390909522771835,96.355,95.66,0.13523944596294313
2,0.3333333333333333,26,0.04697221818908005,96.625,95.75,0.13167269323952496
2,0.3333333333333333,27,0.0400150629460432,96.74,95.88,0.12910501612816006
2,0.3333333333333333,28,0.0403305298417427,96.875,95.82,0.13037521494552493
2,0.3333333333333333,29,0.03448802534087449,97.16,95.99,0.1256019095890224
2,0.3333333333333333,30,0.039461312578267356,97.015,96.01,0.12510457523865626
2,0.3333333333333333,31,0.034964098173911405,97.105,96.11,0.12078863859409467
2,0.3333333333333333,32,0.03130270168185234,97.37,96.08,0.12127229157835245
2,0.3333333333333333,33,0.02934266945975981,97.56,96.24,0.11671804546844214
2,0.3333333333333333,34,0.030262887999889958,97.425,96.32,0.11693754294654354
2,0.3333333333333333,35,0.02844723488447393,97.705,96.26,0.11595715189818293
2,0.3333333333333333,36,0.027016984298825264,97.715,96.33,0.11430257809581235
2,0.3333333333333333,37,0.02707502934013962,97.775,96.33,0.11373402336612344
2,0.3333333333333333,38,0.025717362702177587,97.93,96.34,0.11391660786932334
2,0.3333333333333333,39,0.02666421686625405,97.92,96.51,0.11347914196550846
2,0.3333333333333333,40,0.02234165029374847,98.0,96.43,0.11105875801527873
2,0.3333333333333333,41,0.02180013014300234,98.1,96.44,0.11253977970103733
2,0.3333333333333333,42,0.02563275468007774,98.17,96.53,0.11256730808876454
2,0.3333333333333333,43,0.023517970956719605,98.13,96.59,0.10855476255062968
2,0.3333333333333333,44,0.020805979610248736,98.315,96.52,0.11145613051601685
2,0.3333333333333333,45,0.021782516489979947,98.32,96.58,0.11172035243362188
2,0.3333333333333333,46,0.019684487158895297,98.235,96.6,0.10938999863457866
2,0.3333333333333333,47,0.018238418741495746,98.48,96.71,0.10904257190879435
2,0.3333333333333333,48,0.017096136388173148,98.46,96.75,0.10835463463910855
2,0.3333333333333333,49,0.017204506631205038,98.45,96.74,0.10901109396130777
2,0.3333333333333333,50,0.01736243562120351,98.645,96.7,0.10938505745842121
2,0.3333333333333333,51,0.017151941296164017,98.665,96.84,0.10843031924043317
2,0.3333333333333333,52,0.015652104411392833,98.75,96.78,0.10854010830109473
2,0.3333333333333333,53,0.015494829814904814,98.785,96.93,0.1077477578097023
2,0.3333333333333333,54,0.015312692690284768,98.77,96.84,0.1080383514118148
2,0.3333333333333333,55,0.015593010843227244,98.885,96.76,0.11287134916579816
2,0.3333333333333333,56,0.015403298720432694,98.83,96.91,0.10727323902596254
2,0.3333333333333333,57,0.015989647650272602,98.89,96.77,0.11226877644949126
2,0.3333333333333333,58,0.013612157872812763,98.98,96.85,0.10851160544203595
2,0.3333333333333333,59,0.012428014367154449,99.06,96.88,0.10862802552263019
2,0.3333333333333333,60,0.01201311947932099,99.03,96.74,0.1106727442558622
2,0.3333333333333333,61,0.01198785841631092,99.04,96.93,0.11018242263729917
2,0.3333333333333333,62,0.011850020906051539,99.13,96.85,0.11022766181355109
2,0.3333333333333333,63,0.012089425496235016,99.245,96.91,0.10976058077503695
2,0.3333333333333333,64,0.012305732039366938,99.2,96.88,0.11013394576817519
2,0.3333333333333333,65,0.011108894013817523,99.14,96.89,0.10997866146411979
2,0.3333333333333333,66,0.009312266377127095,99.225,96.89,0.11075579672091408
2,0.3333333333333333,67,0.009809907039354561,99.315,96.76,0.11471739411441377
2,0.3333333333333333,68,0.010434110067594963,99.305,96.88,0.11133373670920264
2,0.3333333333333333,69,0.008937263229541527,99.275,96.87,0.1118360378156649
2,0.3333333333333333,70,0.010493281341875625,99.29,96.96,0.11043372457832447
2,0.3333333333333333,71,0.009506160081927754,99.335,96.93,0.114143073415471
2,0.3333333333333333,72,0.008405890090355448,99.39,96.96,0.11230712397431489
2,0.3333333333333333,73,0.009549336516814437,99.365,96.93,0.11547917521747877
2,0.3333333333333333,74,0.008314862833981206,99.455,97.13,0.11411168108767016
2,0.3333333333333333,75,0.00790138655063358,99.37,96.9,0.11499242932739434
2,0.3333333333333333,76,0.007836079328753956,99.47,96.92,0.11534101536351954
2,0.3333333333333333,77,0.008169369401327174,99.42,97.0,0.11491184123879065
2,0.3333333333333333,78,0.007606687360134711,99.525,96.94,0.11763455252337734
2,0.3333333333333333,79,0.007283971582652087,99.45,96.85,0.11750431721011409
2,0.3333333333333333,80,0.0071145033932462996,99.505,96.88,0.11709537589238607
2,0.3333333333333333,81,0.005798236745747791,99.58,96.89,0.1216417169124179
2,0.3333333333333333,82,0.006683739668921016,99.6,96.8,0.11957911228877492
2,0.3333333333333333,83,0.006620565361111976,99.615,96.89,0.12237602014502044
2,0.3333333333333333,84,0.0051288489062505166,99.64,96.91,0.12378058563292144
2,0.3333333333333333,85,0.006105835660758197,99.68,96.91,0.12218261244546738
2,0.3333333333333333,86,0.0068388861829450556,99.585,96.92,0.1196602341032849

